MPH,RPM,Throttle ,Load,Gear
54,2500,40,76,5
54,2500,41,76,5
54,2500,41,82,5
54,2500,41,82,5
54,2500,41,82,5
54,2500,41,76,5
54,2500,41,76,5
54,2500,41,76,5
54,2500,39,76,5
54,2500,39,76,5
54,2500,39,76,5
54,2500,39,76,5
54,2500,39,80,5
54,2500,39,80,5
54,2500,39,80,5
54,2500,39,76,5
54,2500,39,76,5
54,2500,39,76,5
54,2500,39,76,5
54,2500,39,76,5
54,2500,39,76,5
54,2500,38,76,5
54,2500,38,76,5
57,2500,38,76,5
57,2500,38,76,5
57,2500,38,76,5
57,2500,38,78,5
57,2500,38,78,5
57,2500,38,78,5
57,2500,38,78,5
57,2500,38,78,5
57,2500,38,78,5
57,2500,38,78,5
57,2500,38,78,5
57,2500,38,78,5
57,2625,38,78,5
57,2625,38,78,5
57,2625,38,78,5
57,2625,38,78,5
57,2625,38,76,5
57,2625,38,76,5
57,2625,38,76,5
57,2625,37,76,5
57,2625,37,76,5
57,2625,37,76,5
57,2625,38,76,5
57,2625,38,74,5
57,2625,38,74,5
57,2625,37,74,5
57,2625,37,74,5
57,2625,37,74,5
57,2625,37,74,5
57,2625,37,76,5
57,2625,37,76,5
57,2625,37,76,5
57,2625,36,76,5
57,2625,36,76,5
57,2625,36,76,5
57,2625,36,76,5
57,2625,35,72,5
57,2625,35,72,5
57,2625,35,72,5
57,2625,34,72,5
57,2625,34,72,5
57,2625,34,72,5
57,2625,34,72,5
57,2625,34,74,5
57,2625,34,74,5
57,2625,34,74,5
57,2625,34,72,5
57,2625,34,72,5
57,2625,34,72,5
57,2625,35,72,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,72,5
57,2625,35,72,5
57,2625,35,72,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,76,5
57,2625,35,76,5
57,2625,35,76,5
57,2625,35,76,5
57,2625,35,72,5
60,2625,35,72,5
60,2625,35,72,5
60,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
57,2625,35,74,5
60,2625,35,74,5
60,2625,35,74,5
60,2625,41,74,5
60,2625,41,78,5
60,2625,41,78,5
60,2625,41,78,5
60,2625,44,72,5
60,2625,44,72,5
60,2750,44,72,5
60,2750,45,74,5
60,2750,45,74,5
60,2750,45,74,5
60,2750,44,74,5
60,2750,44,76,5
60,2750,44,76,5
60,2750,44,76,5
60,2750,49,82,5
60,2750,49,82,5
60,2750,49,82,5
60,2750,50,82,5
60,2750,50,84,5
60,2750,50,84,5
60,2750,50,84,5
60,2750,50,84,5
60,2750,50,84,5
60,2750,50,84,5
60,2750,50,80,5
60,2750,50,80,5
60,2750,50,80,5
60,2750,50,80,5
60,2750,50,80,5
60,2750,50,80,5
60,2750,50,80,5
60,2750,54,74,5
60,2750,54,74,5
60,2750,54,74,5
60,2750,55,72,5
60,2750,55,72,5
60,2750,55,72,5
60,2750,52,72,5
60,2750,52,70,5
60,2750,52,70,5
60,2750,52,70,5
60,2750,51,80,5
60,2750,51,80,5
60,2750,51,80,5
60,2750,51,80,5
60,2750,51,86,5
60,2750,51,86,5
60,2750,51,86,5
60,2750,51,72,5
60,2750,51,72,5
60,2750,51,72,5
60,2750,51,78,5
60,2750,51,78,5
60,2750,51,78,5
60,2750,51,84,5
60,2750,51,84,5
60,2750,51,84,5
60,2750,51,84,5
60,2750,51,70,5
60,2750,51,70,5
60,2750,50,70,5
60,2750,50,88,5
60,2750,50,88,5
60,2750,50,88,5
60,2750,50,72,5
60,2750,50,72,5
60,2750,50,72,5
60,2750,49,72,5
63,2750,49,82,5
63,2750,49,82,5
63,2750,49,82,5
63,2750,49,72,5
63,2750,49,72,5
63,2750,49,72,5
63,2750,49,84,5
63,2750,49,84,5
63,2750,49,84,5
63,2875,49,84,5
63,2875,49,74,5
63,2875,49,74,5
63,2750,49,74,5
63,2750,49,76,5
63,2750,49,76,5
63,2750,49,76,5
63,2750,48,76,5
63,2750,48,86,5
63,2750,48,86,5
63,2875,47,86,5
63,2875,47,78,5
63,2875,47,78,5
63,2875,47,78,5
63,2875,46,74,5
63,2875,46,74,5
63,2875,46,74,5
63,2875,46,74,5
63,2875,46,76,5
63,2875,46,76,5
63,2875,46,76,5
63,2875,46,80,5
63,2875,46,80,5
63,2875,46,80,5
63,2875,46,84,5
63,2875,46,84,5
63,2875,46,84,5
63,2875,46,84,5
63,2875,46,86,5
63,2875,46,86,5
63,2875,44,86,5
63,2875,44,84,5
63,2875,44,84,5
63,2875,44,84,5
63,2875,44,80,5
63,2875,44,80,5
63,2875,44,80,5
63,2875,44,80,5
63,2875,44,84,5
63,2875,44,84,5
63,2875,44,84,5
63,2875,47,82,5
63,2875,47,82,5
63,2875,47,82,5
63,2875,49,84,5
63,2875,49,84,5
63,2875,49,84,5
63,2875,53,84,5
63,2875,53,76,5
63,2875,53,76,5
63,2875,53,76,5
63,2875,58,76,5
63,2875,58,72,5
63,2875,58,72,5
63,2875,58,72,5
63,2875,61,78,5
63,2875,61,78,5
63,2875,61,78,5
63,2875,61,90,5
63,2875,61,90,5
63,2875,61,90,5
63,2875,60,90,5
63,2875,60,80,5
63,2875,60,80,5
63,2875,60,80,5
63,2875,60,76,5
63,2875,60,76,5
63,2875,60,76,5
63,2875,57,88,5
66,2875,57,88,5
66,2875,57,88,5
66,3000,56,88,5
66,3000,56,74,5
66,3000,56,74,5
66,2875,56,74,5
66,2875,56,88,5
66,2875,56,88,5
66,3000,56,88,5
66,3000,55,78,5
66,3000,55,78,5
66,3000,55,78,5
66,3000,54,78,5
66,3000,54,82,5
66,3000,54,82,5
66,3000,54,82,5
66,3000,51,84,5
66,3000,51,84,5
66,3000,51,84,5
66,3000,51,84,5
66,3000,51,76,5
66,3000,51,76,5
66,3000,51,76,5
66,3000,51,76,5
66,3000,51,76,5
66,3000,51,76,5
66,3000,51,76,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,51,86,5
66,3000,48,86,5
66,3000,48,84,5
66,3000,48,84,5
66,3000,48,84,5
66,3000,47,82,5
66,3000,47,82,5
66,3000,47,82,5
66,3000,47,82,5
66,3000,47,76,5
66,3000,47,76,5
66,3000,47,76,5
66,3000,45,76,5
66,3000,45,76,5
66,3000,45,76,5
66,3000,39,76,5
69,3000,39,78,5
69,3000,39,78,5
69,3125,47,78,5
69,3125,47,80,5
69,3125,47,80,5
69,3125,43,80,5
69,3125,43,76,5
69,3125,43,76,5
69,3125,43,76,5
69,3125,44,80,5
69,3125,44,80,5
69,3125,44,80,5
69,3125,43,78,5
69,3125,43,78,5
69,3125,43,78,5
69,3125,40,78,5
69,3125,40,74,5
69,3125,40,74,5
69,3125,40,74,5
69,3125,40,74,5
69,3125,40,80,5
69,3125,40,80,5
69,3125,38,80,5
69,3125,38,74,5
69,3125,38,74,5
69,3125,38,74,5
69,3125,36,70,5
69,3125,36,70,5
69,3125,36,70,5
69,3125,32,70,5
69,3125,32,74,5
69,3125,32,74,5
69,3125,31,74,5
69,3125,31,70,5
69,3125,31,70,5
69,3125,31,70,5
69,3125,24,66,5
69,3125,24,66,5
69,3125,24,66,5
69,3125,18,66,5
69,3125,18,14,5
69,3125,18,14,5
69,3125,18,14,5
69,3125,16,10,5
69,3125,16,10,5
69,3125,16,10,5
69,3125,18,10,5
69,3125,18,16,5
69,3125,18,16,5
69,3125,21,16,5
69,3125,21,28,5
69,3125,21,28,5
69,3125,21,28,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,26,54,5
69,3125,26,54,5
69,3125,26,54,5
69,3125,26,56,5
69,3125,26,56,5
69,3125,26,56,5
69,3125,25,56,5
69,3125,25,50,5
69,3125,25,50,5
69,3125,25,50,5
69,3125,19,24,5
69,3125,19,24,5
69,3125,19,24,5
69,3125,22,32,5
69,3125,22,32,5
69,3125,22,32,5
69,3125,23,32,5
69,3125,23,40,5
69,3125,23,40,5
69,3125,22,40,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,20,26,5
69,3125,20,26,5
69,3125,20,26,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,22,32,5
69,3125,22,32,5
69,3125,22,32,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,22,34,5
69,3125,21,34,5
69,3125,21,32,5
69,3125,21,32,5
69,3125,21,32,5
69,3125,21,30,5
69,3125,21,30,5
69,3125,21,30,5
69,3125,20,30,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,28,5
69,3125,20,24,5
69,3125,20,24,5
69,3125,20,24,5
69,3125,20,24,5
69,3125,20,26,5
69,3125,20,26,5
69,3125,21,26,5
69,3125,21,28,5
69,3125,21,28,5
69,3125,21,28,5
69,3125,21,28,5
69,3125,21,30,5
69,3125,21,30,5
69,3125,21,30,5
69,3125,21,30,5
69,3125,21,30,5
69,3125,21,30,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,27,52,5
69,3125,27,60,5
69,3125,27,60,5
69,3125,27,60,5
69,3125,28,62,5
69,3125,28,62,5
69,3125,28,62,5
69,3125,28,62,5
69,3125,28,62,5
69,3125,28,62,5
69,3125,26,62,5
69,3125,26,54,5
69,3125,26,54,5
69,3125,26,54,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,52,5
69,3125,25,50,5
69,3125,25,50,5
69,3125,25,50,5
69,3125,25,50,5
69,3125,25,50,5
69,3125,25,50,5
69,3125,25,50,5
69,3125,25,50,5
69,3250,25,50,5
69,3250,27,50,5
69,3250,27,60,5
69,3250,27,60,5
69,3250,25,60,5
69,3250,25,58,5
72,3250,25,58,5
72,3250,25,58,5
72,3250,24,46,5
72,3250,24,46,5
72,3250,24,46,5
72,3250,28,46,5
72,3250,28,54,5
72,3250,28,54,5
72,3250,28,54,5
72,3250,29,66,5
72,3250,29,66,5
72,3250,29,66,5
72,3250,27,66,5
72,3250,27,64,5
72,3250,27,64,5
72,3250,27,64,5
72,3250,27,58,5
72,3250,27,58,5
72,3250,27,58,5
72,3250,26,58,5
72,3250,26,60,5
72,3250,26,60,5
72,3250,25,60,5
72,3250,25,52,5
72,3250,25,52,5
72,3250,25,52,5
72,3250,25,48,5
72,3250,25,48,5
72,3250,25,48,5
72,3250,25,48,5
72,3250,25,48,5
72,3250,25,48,5
72,3250,25,48,5
72,3250,24,44,5
72,3250,24,44,5
72,3250,24,44,5
72,3250,24,44,5
72,3250,24,44,5
72,3250,24,44,5
72,3250,24,44,5
72,3250,24,44,5
72,3250,24,44,5
72,3375,24,44,5
72,3375,24,44,5
72,3375,24,44,5
72,3375,23,44,5
72,3375,23,38,5
72,3375,23,38,5
72,3375,23,38,5
72,3375,26,52,5
72,3375,26,52,5
72,3375,26,52,5
72,3375,27,52,5
72,3375,27,60,5
72,3375,27,60,5
72,3375,27,60,5
72,3375,26,58,5
72,3375,26,58,5
72,3375,26,58,5
72,3375,25,58,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,24,50,5
75,3375,24,42,5
75,3375,24,42,5
75,3375,24,42,5
75,3375,20,42,5
75,3375,20,40,5
75,3375,20,40,5
75,3375,17,40,5
75,3375,17,16,5
72,3375,17,16,5
72,3375,17,16,5
72,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,20,24,5
75,3375,20,24,5
75,3375,20,24,5
75,3375,20,24,5
75,3375,20,24,5
75,3375,20,24,5
75,3375,22,24,5
75,3375,22,30,5
75,3375,22,30,5
75,3375,25,30,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,25,50,5
75,3375,24,46,5
75,3375,24,46,5
75,3375,24,46,5
75,3375,20,46,5
75,3375,20,32,5
75,3375,20,32,5
75,3375,17,32,5
75,3375,17,14,5
75,3375,17,14,5
75,3375,17,14,5
75,3375,17,14,5
75,3375,17,14,5
75,3250,17,12,5
75,3250,17,12,5
75,2875,17,12,5
75,2875,16,10,5
75,2875,16,10,5
75,2875,16,10,5
75,2500,16,10,5
75,2500,16,12,5
75,2500,16,12,5
75,2125,15,12,5
72,2125,15,12,5
72,2125,15,12,5
72,1875,15,12,5
72,1875,15,12,5
72,1875,15,12,5
72,1875,15,12,5
72,1500,14,12,5
72,1500,14,12,5
72,1500,14,12,5
72,1125,15,12,5
72,1125,15,16,5
72,1125,15,16,5
72,1000,15,16,5
72,1000,14,24,5
69,1000,14,24,5
69,1000,14,24,5
69,875,14,24,5
69,875,14,20,5
69,875,14,20,5
69,750,14,20,5
69,750,14,18,5
69,750,14,18,5
69,750,14,18,5
69,750,14,18,5
69,750,14,18,5
69,750,14,18,5
69,875,14,18,5
69,875,14,18,5
69,875,14,18,5
69,875,14,18,5
69,875,14,16,5
69,875,14,16,5
69,1000,14,16,5
69,1000,14,14,5
69,1000,14,14,5
69,1000,14,14,5
69,1000,14,14,5
69,1000,14,14,5
66,1000,14,14,5
66,1000,14,14,5
66,1000,14,14,5
66,1000,14,14,5
66,1000,14,14,5
66,1000,14,14,5
36,2000,32,74,4
36,2000,32,74,4
36,2000,32,74,4
36,2000,32,74,4
36,2000,32,74,4
36,2000,32,74,4
36,2000,31,72,4
36,2000,31,72,4
36,2000,31,72,4
36,2125,31,72,4
36,2125,31,72,4
36,2125,31,72,4
36,2125,31,72,4
36,2125,31,72,4
39,2125,31,72,4
39,2125,31,72,4
39,2125,31,74,4
39,2125,31,74,4
39,2125,31,74,4
39,2250,31,74,4
39,2250,31,74,4
39,2250,31,74,4
39,2250,31,74,4
39,2250,31,74,4
39,2250,31,74,4
39,2250,31,74,4
39,2250,31,72,4
39,2250,31,72,4
39,2250,31,72,4
39,2250,31,72,4
42,2250,31,72,4
42,2250,31,72,4
42,2375,31,72,4
42,2375,29,70,4
42,2375,29,70,4
42,2375,29,70,4
42,2375,29,70,4
42,2375,29,70,4
42,2375,29,70,4
42,2375,30,70,4
42,2375,30,70,4
42,2375,30,70,4
42,2500,30,70,4
42,2500,30,70,4
45,2500,30,70,4
45,2500,30,70,4
45,2500,29,70,4
45,2500,29,70,4
45,2500,29,70,4
45,2500,28,70,4
45,2500,28,66,4
45,2500,28,66,4
45,2500,28,66,4
45,2500,27,66,4
45,2500,27,66,4
45,2500,27,66,4
45,2625,27,66,4
45,2625,27,62,4
45,2625,27,62,4
45,2625,27,62,4
45,2625,26,60,4
48,2625,26,60,4
48,2625,26,60,4
48,2625,25,58,4
48,2625,25,58,4
48,2625,25,58,4
48,2625,24,58,4
48,2625,24,50,4
48,2625,24,50,4
48,2625,24,50,4
48,2625,24,48,4
48,2625,24,48,4
48,2750,24,48,4
48,2750,23,48,4
48,2750,23,46,4
48,2750,23,46,4
48,2750,23,46,4
48,2750,23,44,4
48,2750,23,44,4
48,2750,23,44,4
48,2750,23,44,4
48,2750,23,44,4
48,2750,23,44,4
48,2750,23,44,4
48,2750,23,44,4
48,2750,23,44,4
48,2750,22,44,4
51,2750,22,40,4
51,2750,22,40,4
51,2750,22,40,4
51,2750,22,40,4
51,2750,22,40,4
51,2875,22,40,4
51,2875,22,40,4
51,2875,22,40,4
51,2875,22,40,4
51,2875,22,40,4
51,2875,22,42,4
51,2875,22,42,4
51,2875,22,42,4
51,2875,22,40,4
51,2875,22,40,4
51,2875,22,40,4
51,2875,22,36,4
51,2875,22,36,4
51,2875,22,36,4
51,2875,22,36,4
51,2875,22,38,4
51,2875,22,38,4
51,2875,22,38,4
51,2875,22,36,4
51,2875,22,36,4
51,2875,22,36,4
51,2875,22,36,4
51,2875,22,34,4
51,2875,22,34,4
51,2875,22,34,4
51,2875,22,36,4
51,2875,22,36,4
51,2875,22,36,4
51,3000,22,36,4
54,3000,22,34,4
54,3000,22,34,4
54,3000,22,34,4
54,3000,22,34,4
54,3000,22,34,4
54,3000,22,34,4
54,3000,23,40,4
54,3000,23,40,4
54,3000,23,40,4
54,3000,24,40,4
54,3000,24,46,4
54,3000,24,46,4
54,3000,24,46,4
54,3000,24,46,4
54,3000,24,46,4
54,3000,24,46,4
54,3000,23,46,4
54,3000,23,46,4
54,3000,23,46,4
54,3000,23,46,4
54,3000,23,42,4
54,3000,23,42,4
54,3125,23,42,4
54,3125,24,42,4
54,3125,24,42,4
54,3125,24,42,4
54,3125,24,46,4
54,3125,24,46,4
54,3125,24,46,4
54,3125,24,46,4
54,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3125,24,46,4
57,3250,24,46,4
57,3250,24,46,4
57,3250,24,46,4
57,3250,24,46,4
57,3250,24,46,4
57,3250,24,46,4
57,3250,24,46,4
57,3250,24,46,4
57,3250,24,42,4
57,3250,24,42,4
57,3250,23,42,4
57,3250,23,40,4
57,3250,23,40,4
57,3250,23,40,4
57,3250,23,38,4
57,3250,23,38,4
57,3250,23,38,4
57,3250,23,38,4
57,3250,23,38,4
57,3250,23,38,4
57,3250,23,38,4
57,3250,23,38,4
60,3250,23,38,4
60,3250,23,38,4
60,3250,22,38,4
60,3250,22,38,4
60,3250,22,38,4
60,3375,22,38,4
60,3375,22,30,4
60,3375,22,30,4
60,3375,22,30,4
60,3375,22,30,4
60,3375,22,30,4
60,3375,22,30,4
60,3375,23,38,4
60,3375,23,38,4
60,3375,23,38,4
60,3375,23,38,4
60,3375,23,38,4
60,3375,23,38,4
60,3375,23,38,4
60,3375,23,36,4
60,3375,23,36,4
60,3375,23,36,4
60,3375,21,30,4
60,3375,21,30,4
60,3375,21,30,4
60,3375,21,30,4
60,3375,21,28,4
60,3375,21,28,4
60,3375,21,28,4
60,3375,22,28,4
60,3375,22,28,4
60,3375,22,28,4
60,3375,22,28,4
60,3375,22,30,4
60,3375,22,30,4
60,3375,22,30,4
63,3375,22,30,4
63,3375,22,30,4
63,3500,22,30,4
63,3500,22,30,4
63,3500,22,30,4
63,3500,22,30,4
63,3500,22,30,4
63,3500,22,30,4
63,3500,22,30,4
63,3500,23,30,4
63,3500,23,30,4
63,3500,23,30,4
63,3500,23,30,4
63,3500,24,36,4
63,3500,24,36,4
63,3500,24,36,4
63,3500,24,40,4
63,3500,24,40,4
63,3500,24,40,4
63,3500,24,40,4
63,3500,24,42,4
63,3500,24,42,4
63,3500,24,42,4
63,3500,24,40,4
63,3500,24,40,4
63,3500,24,40,4
63,3500,24,40,4
63,3500,24,40,4
63,3500,24,40,4
63,3500,24,40,4
63,3500,24,38,4
63,3500,24,38,4
63,3625,24,38,4
63,3625,24,38,4
63,3625,24,38,4
63,3625,24,38,4
63,3625,23,38,4
63,3625,23,36,4
63,3625,23,36,4
63,3625,23,36,4
63,3625,23,34,4
63,3625,23,34,4
63,3625,23,34,4
63,3625,23,34,4
66,3625,23,34,4
66,3625,23,34,4
66,3625,21,34,4
66,3625,21,28,4
66,3625,21,28,4
66,3625,21,28,4
66,3625,20,26,4
66,3625,20,26,4
66,3625,20,26,4
66,3625,18,26,4
66,3625,18,14,4
63,3625,18,14,4
63,3625,18,14,4
63,3625,18,12,4
66,3625,18,12,4
66,3625,18,12,4
66,3625,19,12,4
66,3625,19,12,4
66,3625,19,12,4
66,3625,20,12,4
66,3625,20,20,4
66,3625,20,20,4
66,3625,20,20,4
66,3625,20,20,4
66,3625,20,20,4
66,3625,20,20,4
66,3625,20,20,4
66,3625,20,22,4
66,3625,20,22,4
66,3625,20,22,4
66,3625,21,22,4
66,3625,21,22,4
66,3625,21,22,4
66,3625,22,22,4
66,3625,22,28,4
66,3625,22,28,4
66,3625,22,28,4
66,3625,22,28,4
66,3625,22,28,4
66,3625,22,28,4
66,3625,22,26,4
66,3625,22,26,4
66,3625,22,26,4
66,3625,20,26,4
66,3625,20,24,4
66,3625,20,24,4
66,3625,20,24,4
66,3625,20,20,4
66,3625,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,19,18,4
66,3750,19,18,4
66,3750,19,18,4
66,3750,19,18,4
66,3750,19,18,4
66,3750,19,18,4
66,3750,20,18,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,20,20,4
66,3750,18,16,4
66,3750,18,16,4
66,3750,18,16,4
66,3750,18,16,4
66,3750,18,16,4
66,3750,18,16,4
66,3750,18,16,4
66,3750,18,14,4
66,3750,18,14,4
66,3750,18,14,4
66,3750,18,14,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,17,12,4
66,3750,17,10,4
66,3750,17,10,4
66,3750,17,10,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,18,10,4
66,3750,18,10,4
66,3750,18,10,4
66,3750,18,10,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,10,4
66,3750,18,10,4
66,3750,18,10,4
66,3750,17,10,4
66,3750,17,10,4
66,3750,17,10,4
66,3750,17,10,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,18,10,4
66,3750,18,10,4
66,3750,18,10,4
66,3750,18,10,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,18,12,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,17,12,4
66,3750,17,12,4
66,3500,17,12,4
66,3500,17,12,4
66,3125,17,12,4
66,3125,16,12,4
66,3125,16,12,4
66,3125,16,12,4
66,3125,16,12,4
66,3125,16,12,4
66,3125,16,12,4
66,2875,16,10,4
66,2875,16,10,4
66,2500,16,10,4
66,2500,15,10,4
66,2500,15,10,4
66,2500,15,10,4
66,2375,18,10,4
66,2375,18,16,4
66,2375,18,16,4
66,2500,18,16,4
66,2500,20,28,4
66,2500,20,28,4
66,2500,20,28,4
66,2500,20,28,4
66,2500,20,30,4
66,2500,20,30,4
66,2500,20,30,4
66,2500,20,28,4
66,2500,20,28,4
66,2500,20,28,4
66,2500,20,30,4
66,2500,20,30,4
66,2500,20,30,4
66,2500,21,30,4
66,2500,21,32,4
66,2500,21,32,4
66,2500,21,32,4
66,2500,21,36,4
69,2500,21,36,4
69,2500,21,36,4
69,2500,20,36,4
69,2500,20,30,4
69,2500,20,30,4
69,2500,20,30,4
69,2500,15,12,4
69,2500,15,12,4
69,2500,15,12,4
69,2500,15,12,4
66,2500,15,10,4
66,2500,15,10,4
66,2500,16,10,4
66,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,16,10,4
69,2500,20,10,4
66,2500,20,20,4
66,2500,20,20,4
66,2500,20,20,4
66,2500,20,30,4
69,2500,20,30,4
69,2500,20,30,4
69,2500,19,30,4
66,2500,19,18,4
66,2500,19,18,4
66,2500,20,18,4
66,2500,20,30,4
66,2500,20,30,4
66,2500,20,30,4
66,2500,15,20,4
66,2500,15,20,4
66,2500,15,20,4
33,1875,45,86,4
33,1875,45,86,4
33,1875,45,86,4
33,2000,45,86,4
33,2000,45,80,4
36,2000,45,80,4
36,2000,45,80,4
36,2000,45,82,4
36,2000,45,82,4
36,2000,45,82,4
36,2000,45,82,4
36,2000,45,84,4
36,2000,45,84,4
36,2000,45,84,4
36,2000,45,82,4
36,2000,45,82,4
36,2000,45,82,4
36,2000,45,72,4
36,2000,45,72,4
36,2000,45,72,4
36,2000,45,82,4
36,2000,45,82,4
36,2000,45,82,4
36,2000,44,82,4
36,2000,44,72,4
36,2000,44,72,4
36,2000,44,72,4
36,2125,44,84,4
36,2125,44,84,4
36,2125,44,84,4
36,2000,40,84,4
36,2000,40,78,4
36,2000,40,78,4
36,2125,40,78,4
36,2125,36,74,4
36,2125,36,74,4
36,2125,36,74,4
36,2125,35,74,4
39,2125,35,74,4
39,2125,35,74,4
39,2125,35,74,4
39,2125,33,74,4
39,2125,33,74,4
39,2125,33,74,4
39,2125,33,74,4
39,2125,33,76,4
39,2125,33,76,4
39,2125,33,76,4
39,2125,33,78,4
39,2125,33,78,4
39,2125,33,78,4
39,2125,33,78,4
39,2125,33,78,4
39,2125,33,78,4
39,2125,33,74,4
39,2125,33,74,4
39,2125,33,74,4
39,2125,33,76,4
39,2125,33,76,4
39,2125,33,76,4
39,2250,33,76,4
39,2250,33,74,4
39,2250,33,74,4
39,2250,33,74,4
39,2125,33,74,4
39,2125,33,76,4
39,2250,33,76,4
39,2250,33,76,4
39,2250,33,76,4
39,2250,33,76,4
39,2250,33,76,4
39,2250,33,76,4
39,2250,33,76,4
39,2250,33,76,4
39,2250,34,76,4
39,2250,34,76,4
39,2250,34,76,4
39,2250,34,76,4
39,2250,34,76,4
39,2250,34,76,4
39,2250,34,76,4
39,2250,34,76,4
39,2250,34,76,4
39,2250,34,76,4
39,2250,34,74,4
39,2250,34,74,4
39,2250,34,74,4
39,2250,34,72,4
39,2250,34,72,4
39,2250,34,72,4
39,2250,34,72,4
42,2250,34,74,4
42,2250,34,74,4
42,2250,34,74,4
42,2250,34,76,4
42,2250,34,76,4
42,2375,34,76,4
42,2375,34,74,4
42,2375,34,74,4
42,2375,34,74,4
42,2375,34,74,4
42,2375,34,76,4
42,2375,34,76,4
42,2375,34,76,4
42,2375,36,76,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,37,78,4
42,2375,37,78,4
42,2375,37,78,4
42,2375,37,78,4
42,2375,37,74,4
42,2375,37,74,4
42,2375,37,74,4
42,2375,36,74,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,36,78,4
42,2375,36,76,4
42,2375,36,76,4
42,2375,36,76,4
42,2375,36,76,4
42,2375,36,76,4
